,Date,bert_scores,Open,High,Low,Close,Adj Close,Volume,windowSize_2,windowSize_3,week_1,week_2
1020,2016-12-27,0.25,7915.049805,8044.649901999999,7903.700195,8032.850098000001,8032.850098000001,118800.0,0.16666666666666666,0.17777777777777778,0.14068550497121926,0.2230932757718472
1019,2016-12-28,0.08333333333333333,8047.549805,8100.549805,8028.399901999999,8034.850098000001,8034.850098000001,126700.0,0.14166666666666666,0.17777777777777778,0.18660387231815806,0.20523613291470436
1018,2016-12-29,0.2,8030.600098000001,8111.100098000001,8020.799805,8103.600098000001,8103.600098000001,178500.0,0.225,0.09444444444444444,0.1966771323914181,0.20374803767660912
1017,2016-12-30,0.25,8119.649901999999,8197.0,8114.75,8185.799805,8185.799805,127600.0,0.04166666666666667,0.0992063492063492,0.1790947148090005,0.202855180533752
1016,2017-01-02,-0.16666666666666666,8210.099609,8212.0,8133.799805,8179.5,8179.5,118300.0,0.023809523809523808,0.06715506715506715,0.21480900052328625,0.18975994243851388
1015,2017-01-03,0.21428571428571427,8196.049805,8219.099609,8148.600098000001,8192.25,8192.25,127300.0,0.18406593406593408,0.3131868131868132,0.2832613814756672,0.16833137100994242
1014,2017-01-04,0.15384615384615385,8202.650391,8218.5,8180.899901999999,8190.5,8190.5,132400.0,0.3626373626373626,0.29304029304029305,0.3036695447409733,0.14350143903715332
1013,2017-01-05,0.5714285714285714,8226.650391,8282.650391,8223.700195,8273.799805,8273.799805,159100.0,0.3626373626373626,0.2673992673992674,0.3055010465724752,0.14203623757195188
1012,2017-01-06,0.15384615384615385,8281.849609,8306.849609,8233.25,8243.799805,8243.799805,139400.0,0.1153846153846154,0.2435897435897436,0.22386839351125068,0.11312467294610153
1011,2017-01-09,0.07692307692307693,8259.349609,8263.0,8227.75,8236.049805,8236.049805,99100.0,0.28846153846153844,0.296474358974359,0.21081894296180007,0.12118328100470957
1010,2017-01-10,0.5,8262.700195,8293.799805,8261.0,8288.599609,8288.599609,142900.0,0.40625,0.3898809523809524,0.22661564625850344,0.10469976452119308
1009,2017-01-11,0.3125,8327.799805,8389.0,8322.25,8380.650391,8380.650391,186500.0,0.3348214285714286,0.2787698412698413,0.16471088435374148,0.05559262166405022
1008,2017-01-12,0.35714285714285715,8391.049805,8417.200195,8382.299805,8407.200195,8407.200195,172600.0,0.2619047619047619,0.17460317460317462,0.05340136054421769,0.04248778295437282
1007,2017-01-13,0.16666666666666666,8457.650391,8461.049805,8373.150391,8400.349609,8400.349609,185300.0,0.08333333333333333,0.07638888888888888,-0.016666666666666673,0.02173948363464492
1006,2017-01-16,0.0,8390.950195,8426.700195,8374.400391,8412.799805,8412.799805,124100.0,0.03125,0.08333333333333333,-0.021428571428571432,0.00983472172988302
1005,2017-01-17,0.0625,8415.049805,8440.900391,8378.299805,8398.0,8398.0,122000.0,0.125,0.10555555555555557,0.0023809523809523803,0.04316805506321635
1004,2017-01-18,0.1875,8403.849609,8460.299805,8397.400391,8417.0,8417.0,163800.0,0.12708333333333333,-0.07083333333333335,0.03154761904761905,0.0434656741108354
1003,2017-01-19,0.06666666666666668,8418.400391,8445.150391,8404.049805,8435.099609,8435.099609,165900.0,-0.2,-0.17777777777777778,-0.017216117216117217,0.021669455623440442
1002,2017-01-20,-0.4666666666666667,8404.349609,8423.650391,8340.950195,8349.349609,8349.349609,202600.0,-0.3,-0.15555555555555556,-0.05352564102564104,0.05262183657582139
1001,2017-01-23,-0.13333333333333333,8329.599609,8404.150391,8327.200195,8391.5,8391.5,195000.0,0.0,0.05555555555555555,0.031574205364527944,0.10381231276629756
1000,2017-01-24,0.13333333333333333,8407.049805,8480.950195,8398.150391,8475.799805,8475.799805,179200.0,0.15,0.18888888888888888,0.06014563393595651,0.12354020392276015
999,2017-01-25,0.16666666666666666,8499.450195,8612.599609,8493.950195,8602.75,8602.75,292500.0,0.21666666666666667,0.09316239316239316,0.04109801488833747,0.11401639439895064
998,2017-01-27,0.26666666666666666,8610.5,8672.700195,8606.900391,8641.25,8641.25,275400.0,0.0564102564102564,-0.0248931623931624,0.08395515774548032,0.08170346922888262
997,2017-01-30,-0.15384615384615385,8635.549805,8662.599609,8617.75,8632.75,8632.75,304700.0,-0.17067307692307693,-0.07077129859387925,0.05538372917405175,0.08816605426289623
996,2017-01-31,-0.1875,8629.450195,8631.75,8552.400391,8561.299805,8561.299805,521000.0,-0.029233870967741937,0.0027329749103942678,0.0605550284629981,0.12296458906143105
995,2017-02-01,0.12903225806451613,8570.349609,8722.400391,8537.5,8716.400391,8716.400391,327700.0,0.0978494623655914,0.06523297491039427,0.15876931417728382,0.16492887477571674
994,2017-02-02,0.06666666666666668,8724.75,8757.599609,8685.799805,8734.25,8734.25,283500.0,0.03333333333333334,0.17777777777777778,0.17605042016806724,0.1710184073629452
993,2017-02-03,0.0,8735.150391,8748.25,8707.75,8740.950195,8740.950195,191000.0,0.2333333333333333,0.17777777777777778,0.18693477390956384,0.19257229207472465
992,2017-02-06,0.4666666666666667,8785.450195,8814.099609,8770.200195,8801.049805,8801.049805,194400.0,0.26666666666666666,0.13856209150326798,0.18693477390956384,0.21042943493186747
991,2017-02-07,0.06666666666666668,8805.700195,8809.299805,8741.049805,8768.299805,8768.299805,226300.0,-0.02549019607843136,0.14967320261437908,0.0794517807122849,0.17233419683662934
990,2017-02-08,-0.1176470588235294,8774.549805,8791.25,8715.0,8769.049805,8769.049805,218700.0,0.1911764705882353,0.2107843137254902,0.12094837935174067,0.1628103873128198
989,2017-02-09,0.5,8795.549805,8821.400391,8724.099609,8778.400391,8778.400391,187500.0,0.375,0.2976190476190476,0.18537414965986396,0.1967239527389903
988,2017-02-10,0.25,8812.349609,8822.099609,8771.200195,8793.549805,8793.549805,225900.0,0.19642857142857145,0.13095238095238096,0.1710884353741497,0.1848191908342285
987,2017-02-13,0.14285714285714285,8819.799805,8826.900391,8754.200195,8805.049805,8805.049805,204900.0,0.07142857142857142,-0.047619047619047616,0.16598639455782313,0.14464061940565706
986,2017-02-14,0.0,8819.900391,8820.450195,8772.5,8792.299805,8792.299805,188300.0,-0.14285714285714285,0.02380952380952382,0.19820981023988546,0.16190906524553142
985,2017-02-15,-0.2857142857142857,8778.950195,8807.900391,8712.849609,8724.700195,8724.700195,216100.0,0.035714285714285726,0.1349206349206349,0.23392409595417116,0.1476233509598171
984,2017-02-16,0.35714285714285715,8739.0,8783.950195,8719.599609,8778.0,8778.0,184600.0,0.34523809523809523,0.3634920634920635,0.2652166129609739,0.1608886570822661
983,2017-02-17,0.3333333333333333,8883.700195,8896.450195,8804.25,8821.700195,8821.700195,298300.0,0.3666666666666667,0.3158730158730159,0.20467239527389905,0.12644988157206202
982,2017-02-20,0.4,8818.549805,8886.25,8809.799805,8879.200195,8879.200195,167800.0,0.3071428571428572,0.32756892230576445,0.20807375581811674,0.12049750061968108
981,2017-02-21,0.21428571428571427,8890.75,8920.799805,8860.950195,8907.849609,8907.849609,175700.0,0.2913533834586466,0.2775689223057644,0.1985499462943072,0.11573559585777628
980,2017-02-22,0.3684210526315789,8931.599609,8960.75,8905.25,8926.900391,8926.900391,247100.0,0.3092105263157895,0.1839181286549708,0.12329484425349088,0.09447709245641578
979,2017-02-23,0.25,8956.400391,8982.150391,8927.549805,8939.5,8939.5,377200.0,0.09166666666666666,0.03888888888888888,0.12560832025117738,0.1071223419437705
978,2017-02-27,-0.06666666666666668,8943.700195,8951.799805,8888.650391,8896.700195,8896.700195,189900.0,-0.06666666666666668,0.0746031746031746,0.061322605965463114,0.1102736024479722
977,2017-02-28,-0.06666666666666668,8898.950195,8914.75,8867.599609,8879.599609,8879.599609,293600.0,0.14523809523809522,0.20793650793650795,0.056560701203558335,0.10854200071637043
976,2017-03-01,0.35714285714285715,8904.400391,8960.799805,8898.599609,8945.799805,8945.799805,205900.0,0.34523809523809523,0.1259920634920635,0.04822736787022502,0.08949438166875143
975,2017-03-02,0.3333333333333333,8982.849609,8992.5,8879.799805,8899.75,8899.75,218800.0,0.010416666666666656,0.13514957264957264,0.032921245421245415,0.04612703472997592
974,2017-03-03,-0.3125,8883.5,8907.099609,8860.099609,8897.549805,8897.549805,202600.0,0.03605769230769232,-0.042628205128205116,0.032921245421245415,0.03762363336943168
973,2017-03-06,0.38461538461538464,8915.099609,8967.799805,8914.0,8963.450195,8963.450195,174800.0,0.09230769230769233,0.028205128205128206,0.06565934065934066,0.0678815698773682
972,2017-03-07,-0.2,8977.75,8977.849609,8932.799805,8946.900391,8946.900391,173400.0,-0.15000000000000002,-0.1416666666666667,0.08863636363636362,0.04551108322116725
971,2017-03-08,-0.1,8950.700195,8957.049805,8891.950195,8924.299805,8924.299805,177800.0,-0.1125,0.008333333333333331,0.15922459893048127,0.07927731698740102
970,2017-03-09,-0.125,8914.5,8945.799805,8899.5,8927.0,8927.0,171500.0,0.0625,0.15277777777777776,0.1605233002291826,0.09940718711727116
969,2017-03-10,0.25,8953.700195,8975.700195,8903.950195,8934.549805,8934.549805,152700.0,0.29166666666666663,0.16666666666666666,0.13076139546727786,0.12132277153285558
968,2017-03-14,0.3333333333333333,9091.650391,9122.75,9060.5,9087.0,9087.0,270300.0,0.125,0.26515151515151514,0.059332824038706385,0.10346562867571273
967,2017-03-15,-0.08333333333333333,9086.849609,9106.549805,9075.5,9084.799805,9084.799805,240600.0,0.23106060606060605,0.2520796197266785,0.04232602131761794,0.09552912073920476
966,2017-03-16,0.5454545454545454,9129.650391,9158.450195,9128.549805,9153.700195,9153.700195,208600.0,0.4197860962566845,0.249554367201426,0.07010379909539573,0.12188966495689185
965,2017-03-17,0.29411764705882354,9207.799805,9218.400391,9147.599609,9160.049805,9160.049805,286700.0,0.1016042780748663,-0.043374925727866914,0.0023858028059708697,0.07400005456728145
964,2017-03-20,-0.09090909090909093,9166.950195,9167.599609,9116.299805,9126.849609,9126.849609,332100.0,-0.21212121212121213,-0.2247474747474748,-0.0006699649556792492,0.04703927025355597
963,2017-03-21,-0.3333333333333333,9133.950195,9147.75,9087.200195,9121.5,9121.5,247700.0,-0.29166666666666663,-0.12301587301587298,0.038291074005359735,0.07138991960420532
962,2017-03-22,-0.25,9047.200195,9072.900391,9019.299805,9030.450195,9030.450195,232300.0,-0.017857142857142863,0.025132275132275127,0.11188414759843332,0.11305658627087198
961,2017-03-23,0.21428571428571427,9048.75,9099.049805,9048.599609,9086.299805,9086.299805,191800.0,0.16269841269841268,0.13227513227513224,0.14759843331271902,0.1258116883116883
960,2017-03-24,0.1111111111111111,9104.0,9133.549805,9089.400391,9108.0,9108.0,203700.0,0.09126984126984126,0.15175565175565175,0.14873222016079166,0.10030148423005568
959,2017-03-27,0.07142857142857142,9093.450195,9094.849609,9024.650391,9045.200195,9045.200195,202700.0,0.17207792207792205,0.17532467532467533,0.17367553081838796,0.09831735724592867
958,2017-03-28,0.2727272727272727,9081.5,9110.400391,9079.799805,9100.799805,9100.799805,183300.0,0.2272727272727273,0.21212121212121213,0.14561430632859204,0.09870982192410764
957,2017-03-29,0.18181818181818185,9128.700195,9153.150391,9109.099609,9143.799805,9143.799805,243400.0,0.18181818181818185,0.12121212121212124,0.09474850546279116,0.06274578596007166
956,2017-03-30,0.18181818181818185,9142.599609,9183.150391,9136.349609,9173.75,9173.75,323400.0,0.09090909090909093,0.1346801346801347,0.10448876520305092,0.05422305868734442
955,2017-03-31,0.0,9158.900391,9191.700195,9152.099609,9173.75,9173.75,190900.0,0.1111111111111111,0.1693121693121693,0.11422902494331065,0.050164617128902855
954,2017-04-03,0.2222222222222222,9220.599609,9245.349609,9192.400391,9237.849609,9237.849609,139100.0,0.25396825396825395,0.12764550264550265,0.1040249433106576,0.05909318855747429
953,2017-04-05,0.2857142857142857,9264.400391,9273.900391,9215.400391,9265.150391,9265.150391,184800.0,0.08035714285714285,0.025793650793650792,0.051870748299319716,0.06919419865848438
952,2017-04-06,-0.125,9245.799805,9267.950195,9218.849609,9261.950195,9261.950195,186100.0,-0.10416666666666666,0.013888888888888895,0.02295918367346939,0.05388807620950479
951,2017-04-07,-0.08333333333333333,9223.700195,9250.5,9188.099609,9198.299805,9198.299805,190000.0,0.08333333333333334,0.1388888888888889,0.05180533751962323,0.07234045716188574
950,2017-04-10,0.25,9225.599609,9225.650391,9174.849609,9181.450195,9181.450195,135800.0,0.25,0.14285714285714288,0.03074306645735217,0.08622934605077462
949,2017-04-11,0.25,9184.549805,9242.700195,9172.849609,9237.0,9237.0,200100.0,0.08928571428571429,0.01190476190476191,0.003957352171637884,0.07551506033648893
948,2017-04-12,-0.07142857142857142,9242.5,9246.400391,9161.799805,9203.450195,9203.450195,161800.0,-0.10714285714285714,-0.043650793650793634,-0.013899790685504971,0.05765791747934605
947,2017-04-13,-0.14285714285714285,9202.5,9202.650391,9144.950195,9150.799805,9150.799805,166500.0,-0.029761904761904764,0.0057997557997558034,0.014161433804290944,0.0722837678194821
946,2017-04-17,0.08333333333333333,9144.75,9160.0,9120.25,9139.299805,9139.299805,0.0,0.08012820512820512,-0.023504273504273518,0.08651764901764902,0.05867832564261136
945,2017-04-18,0.07692307692307693,9163.0,9217.900391,9095.450195,9105.150391,9105.150391,174200.0,-0.07692307692307694,-0.030448717948717962,0.08481696874554016,0.06611880183308756
944,2017-04-19,-0.2307692307692308,9112.200195,9120.5,9075.150391,9103.5,9103.5,173700.0,-0.0841346153846154,-0.014423076923076938,0.09287557680414824,0.06776715348143919
943,2017-04-20,0.0625,9108.099609,9143.900391,9102.650391,9136.400391,9136.400391,170300.0,0.09375,0.10416666666666667,0.1417156256441971,0.08935271078128224
942,2017-04-21,0.125,9179.099609,9183.650391,9088.75,9119.400391,9119.400391,155200.0,0.125,0.20454545454545456,0.14707276850133996,0.09441223459080604
941,2017-04-24,0.125,9135.349609,9225.400391,9130.549805,9217.950195,9217.950195,167700.0,0.24431818181818185,0.1866883116883117,0.12921562564419709,0.1019671796457511
940,2017-04-25,0.3636363636363637,9273.049805,9309.200195,9250.349609,9306.599609,9306.599609,168700.0,0.2175324675324676,0.18946608946608948,0.13040610183467327,0.10732432250289392
939,2017-04-26,0.07142857142857142,9336.200195,9367.0,9301.349609,9351.849609,9351.849609,185700.0,0.10238095238095238,0.10529100529100527,0.030839002267573686,0.09433730951588094
938,2017-04-27,0.13333333333333333,9359.150391,9367.150391,9322.650391,9342.150391,9342.150391,209400.0,0.12222222222222222,0.1148148148148148,0.04742063492063492,0.08923526869955442
937,2017-04-28,0.1111111111111111,9340.950195,9342.650391,9282.25,9304.049805,9304.049805,162200.0,0.10555555555555557,0.07037037037037037,0.04265873015873017,0.06542574489003061
936,2017-05-02,0.1,9339.849609,9352.549805,9269.900391,9313.799805,9313.799805,161600.0,0.05,0.07777777777777778,0.03698979591836735,0.05153685600114173
