,Unnamed: 0,Date,bert_scores,Open,High,Low,Close,Adj Close,Volume,windowSize_2,windowSize_3,week_1,week_2
530,530,2019-02-18,-0.2727272727272727,10738.650391,10759.900391,10628.400391,10640.950195,10640.950195,345400.0,-0.13636363636363635,-0.0909090909090909,0.2324675324675325,0.21402288188002475
531,531,2019-02-15,0.0,10780.25,10785.75,10620.400391,10724.400391,10724.400391,521900.0,-0.13636363636363635,-0.0909090909090909,0.2324675324675325,0.22830859616573904
532,532,2019-02-14,-0.75,10786.099609,10792.700195,10718.75,10746.049805,10746.049805,627000.0,-0.375,-0.3409090909090909,0.06818181818181819,0.16045145330859617
533,533,2019-02-12,-0.3333333333333333,10879.700195,10910.900391,10823.799805,10831.400391,10831.400391,292300.0,-0.5416666666666666,-0.3611111111111111,-0.05086580086580085,0.10092764378478666
534,534,2019-02-11,-0.4,10930.900391,10930.900391,10857.099609,10888.799805,10888.799805,286000.0,-0.3666666666666667,-0.49444444444444446,-0.25086580086580085,0.054499072356215206
535,535,2019-02-08,-1.0,11023.5,11041.200195,10925.450195,10943.599609,10943.599609,352800.0,-0.7,-0.5777777777777777,-0.3937229437229437,-0.047541743970315374
536,536,2019-02-06,0.3333333333333333,10965.099609,11072.599609,10962.700195,11062.450195,11062.450195,298500.0,-0.33333333333333337,-0.3555555555555556,-0.34610389610389614,-0.013528138528138537
537,537,2019-02-04,0.5,10876.75,10927.900391,10814.150391,10912.25,10912.25,318300.0,0.41666666666666663,-0.05555555555555558,-0.23571428571428574,-0.0016233766233766298
538,538,2019-02-01,0.0,10851.349609,10983.450195,10813.450195,10893.650391,10893.650391,482300.0,0.25,0.27777777777777773,-0.23571428571428574,-0.0016233766233766298
539,539,2019-01-31,-0.5,10690.549805,10838.049805,10678.549805,10830.950195,10830.950195,604800.0,-0.25,0.0,-0.2,-0.06590909090909092
540,540,2019-01-30,0.5,10702.25,10710.200195,10612.849609,10651.799805,10651.799805,410100.0,0.0,0.0,-0.08095238095238097,-0.06590909090909092
541,541,2019-01-29,0.5,10653.700195,10690.349609,10583.650391,10652.200195,10652.200195,356900.0,0.5,0.16666666666666666,0.04761904761904761,-0.10162337662337663
542,542,2019-01-28,-0.4,10792.450195,10804.450195,10630.950195,10661.549805,10661.549805,419700.0,0.04999999999999999,0.19999999999999998,0.13333333333333333,-0.1301948051948052
543,543,2019-01-25,0.0,10859.75,10931.700195,10756.450195,10780.549805,10780.549805,463400.0,-0.2,0.033333333333333326,0.08571428571428572,-0.1301948051948052
544,544,2019-01-24,-0.16666666666666666,10844.049805,10866.599609,10798.650391,10849.799805,10849.799805,361100.0,-0.08333333333333333,-0.18888888888888888,-0.009523809523809521,-0.12261904761904763
545,545,2019-01-23,0.14285714285714285,10931.049805,10944.799805,10811.950195,10831.5,10831.5,298900.0,-0.011904761904761904,-0.007936507936507936,0.010884353741496591,-0.11241496598639457
546,546,2019-01-22,0.14285714285714285,10949.799805,10949.799805,10864.150391,10922.75,10922.75,300800.0,0.14285714285714285,0.03968253968253968,0.10272108843537416,-0.04863945578231293
547,547,2019-01-21,0.3333333333333333,10919.349609,10987.450195,10885.75,10961.849609,10961.849609,288800.0,0.23809523809523808,0.20634920634920637,0.07891156462585035,-0.0010204081632653103
548,548,2019-01-18,0.5714285714285714,10914.849609,10928.200195,10852.200195,10906.950195,10906.950195,323800.0,0.45238095238095233,0.34920634920634913,0.08911564625850335,0.06836734693877547
549,549,2019-01-17,0.625,10920.849609,10930.650391,10844.650391,10905.200195,10905.200195,271700.0,0.5982142857142857,0.5099206349206349,0.2355442176870748,0.18443877551020407
550,550,2019-01-16,0.4,10899.650391,10928.150391,10876.900391,10890.299805,10890.299805,276500.0,0.5125,0.5321428571428571,0.29268707482993195,0.18920068027210885
551,551,2019-01-15,0.3333333333333333,10777.549805,10896.950195,10777.549805,10886.799805,10886.799805,310700.0,0.3666666666666667,0.4527777777777778,0.3641156462585034,0.17729591836734696
552,552,2019-01-14,-0.2,10807.0,10808.0,10692.349609,10737.599609,10737.599609,298800.0,0.06666666666666665,0.17777777777777778,0.3151360544217687,0.16301020408163264
553,553,2019-01-11,0.0,10834.75,10850.150391,10739.400391,10794.950195,10794.950195,260800.0,-0.1,0.04444444444444443,0.29472789115646253,0.19872448979591836
554,554,2019-01-10,0.3333333333333333,10859.349609,10859.349609,10801.799805,10821.599609,10821.599609,254400.0,0.16666666666666666,0.04444444444444443,0.29472789115646264,0.1868197278911565
555,555,2019-01-09,0.2857142857142857,10862.400391,10870.400391,10749.400391,10855.150391,10855.150391,333000.0,0.30952380952380953,0.20634920634920637,0.25391156462585035,0.1715136054421769
556,556,2019-01-08,0.5,10786.25,10818.450195,10733.25,10802.150391,10802.150391,277700.0,0.39285714285714285,0.373015873015873,0.23605442176870747,0.23579931972789117
557,557,2019-01-07,0.5,10804.849609,10835.950195,10750.150391,10771.799805,10771.799805,269400.0,0.5,0.42857142857142855,0.25034013605442174,0.2715136054421769
558,558,2019-01-04,0.5,10699.700195,10741.049805,10628.650391,10727.349609,10727.349609,296600.0,0.5,0.5,0.27414965986394557,0.3191326530612245
559,559,2019-01-03,-0.5,10796.799805,10814.049805,10661.25,10672.25,10672.25,286200.0,0.0,0.16666666666666666,0.2312925170068027,0.27321428571428574
560,560,2019-01-02,-0.25,10868.849609,10895.349609,10735.049805,10792.5,10792.5,309700.0,-0.375,-0.08333333333333333,0.19557823129251697,0.24515306122448982
561,561,2019-01-01,0.0,,,,,,,-0.125,-0.25,0.14795918367346936,0.22134353741496599
562,562,2018-12-31,0.15384615384615385,10913.200195,10923.549805,10853.200195,10862.549805,10862.549805,180900.0,0.07692307692307693,-0.03205128205128205,0.12912087912087913,0.19151622187336473
563,563,2018-12-28,0.42857142857142855,10820.950195,10893.599609,10817.150391,10859.900391,10859.900391,245500.0,0.2912087912087912,0.19413919413919412,0.11891679748822605,0.17748560962846677
564,564,2018-12-27,0.2857142857142857,10817.900391,10834.200195,10764.450195,10779.799805,10779.799805,456100.0,0.3571428571428571,0.28937728937728935,0.08830455259026686,0.16932234432234433
565,565,2018-12-26,0.14285714285714285,10635.450195,10747.5,10534.549805,10729.849609,10729.849609,263700.0,0.21428571428571427,0.2857142857142857,0.037284144427001564,0.15571690214547357
566,566,2018-12-24,0.3333333333333333,10780.900391,10782.299805,10649.25,10663.5,10663.5,223400.0,0.23809523809523808,0.25396825396825395,0.15633176347462063,0.19381214024071167
567,567,2018-12-21,-0.2,10944.25,10963.650391,10738.650391,10754.0,10754.0,377500.0,0.06666666666666665,0.09206349206349206,0.16347462061747775,0.17952642595499738
568,568,2018-12-20,-0.6666666666666666,10885.200195,10962.549805,10880.049805,10951.700195,10951.700195,318900.0,-0.43333333333333335,-0.1777777777777778,0.0682365253793825,0.10809785452642595
569,569,2018-12-19,0.4,10930.549805,10985.150391,10928.0,10967.299805,10967.299805,312100.0,-0.1333333333333333,-0.15555555555555553,0.10340136054421768,0.1162611198325484
570,570,2018-12-18,0.16666666666666666,10850.900391,10915.400391,10819.099609,10908.700195,10908.700195,286100.0,0.2833333333333333,-0.033333333333333326,0.06598639455782312,0.09245159602302458
571,571,2018-12-17,0.375,10853.200195,10900.349609,10844.849609,10888.349609,10888.349609,296900.0,0.2708333333333333,0.3138888888888889,0.07874149659863947,0.08352302459445315
572,572,2018-12-14,0.42857142857142855,10784.5,10815.75,10752.099609,10805.450195,10805.450195,340100.0,0.4017857142857143,0.32341269841269843,0.11955782312925169,0.07842098377812665
573,573,2018-12-13,0.5,10810.75,10838.599609,10749.5,10791.549805,10791.549805,376200.0,0.4642857142857143,0.43452380952380953,0.14336734693877554,0.14984955520669804
574,574,2018-12-12,0.5,10591.0,10752.200195,10560.799805,10737.599609,10737.599609,360500.0,0.5,0.4761904761904762,0.24336734693877554,0.20342098377812662
575,575,2018-12-11,0.0,10350.049805,10567.150391,10333.849609,10549.150391,10549.150391,425500.0,0.25,0.3333333333333333,0.3386054421768708,0.20342098377812662
576,576,2018-12-10,-0.3,10508.700195,10558.849609,10474.950195,10488.450195,10488.450195,381300.0,-0.15,0.06666666666666667,0.23860544217687077,0.1710034013605442
577,577,2018-12-07,0.5714285714285714,10644.799805,10704.549805,10599.349609,10693.700195,10693.700195,325800.0,0.1357142857142857,0.09047619047619047,0.29642857142857143,0.18120748299319728
578,578,2018-12-06,-0.2857142857142857,10718.150391,10722.650391,10588.25,10601.150391,10601.150391,318500.0,0.14285714285714285,-0.004761904761904763,0.20204081632653062,0.14039115646258504
579,579,2018-12-05,0.0,10820.450195,10821.049805,10747.950195,10782.900391,10782.900391,312300.0,-0.14285714285714285,0.09523809523809523,0.14081632653061224,0.130187074829932
580,580,2018-12-04,0.25,10877.099609,10890.950195,10833.349609,10869.5,10869.5,322100.0,0.125,-0.011904761904761899,0.10510204081632654,0.12423469387755104
581,581,2018-12-03,0.0,10930.700195,10941.200195,10845.349609,10883.75,10883.75,409700.0,0.125,0.08333333333333333,0.0336734693877551,0.13852040816326533
582,582,2018-11-30,0.6,10892.099609,10922.450195,10835.099609,10876.75,10876.75,453900.0,0.3,0.2833333333333333,0.1193877551020408,0.22899659863945576
583,583,2018-11-29,0.7142857142857143,10808.700195,10883.049805,10782.349609,10858.700195,10858.700195,691300.0,0.6571428571428571,0.4380952380952381,0.2642857142857143,0.2514455782312925
584,584,2018-11-28,0.25,10708.75,10757.799805,10699.849609,10728.849609,10728.849609,424500.0,0.48214285714285715,0.5214285714285715,0.2183673469387755,0.2573979591836734
585,585,2018-11-27,0.5555555555555556,10621.450195,10695.150391,10596.349609,10685.599609,10685.599609,0.0,0.4027777777777778,0.5066137566137566,0.3385487528344671,0.2702947845804989
586,586,2018-11-26,-0.16666666666666666,10568.299805,10637.799805,10489.75,10628.599609,10628.599609,0.0,0.19444444444444448,0.212962962962963,0.31473922902494333,0.2277777777777778
587,587,2018-11-22,0.2727272727272727,10612.650391,10646.25,10512.0,10526.75,10526.75,239500.0,0.053030303030303025,0.22053872053872056,0.31798598227169655,0.21154401154401153
588,588,2018-11-21,0.16666666666666666,10670.950195,10671.299805,10562.349609,10600.049805,10600.049805,300900.0,0.21969696969696967,0.0909090909090909,0.3417955060812204,0.18773448773448775
589,589,2018-11-20,-0.3636363636363637,10740.099609,10740.849609,10640.849609,10656.200195,10656.200195,295200.0,-0.09848484848484852,0.02525252525252522,0.2041331684188827,0.1617604617604618
590,590,2018-11-19,0.0,10731.25,10774.700195,10688.799805,10763.400391,10763.400391,272100.0,-0.18181818181818185,-0.06565656565656568,0.10209235209235208,0.1831890331890332
591,591,2018-11-16,0.42857142857142855,10644.0,10695.150391,10631.150391,10682.200195,10682.200195,342800.0,0.21428571428571427,0.021645021645021616,0.12760255617398472,0.17298495155638013
592,592,2018-11-15,0.09090909090909093,10580.599609,10646.5,10557.5,10616.700195,10616.700195,0.0,0.2597402597402597,0.17316017316017315,0.06122448979591836,0.19988662131519278
593,593,2018-11-14,-0.17857142857142858,10634.900391,10651.599609,10532.700195,10576.299805,10576.299805,384500.0,-0.043831168831168825,0.11363636363636363,0.0595238095238095,0.1871315192743764
594,594,2018-11-13,0.05555555555555555,10451.900391,10596.25,10440.549805,10582.5,10582.5,254600.0,-0.06150793650793651,-0.0107022607022607,0.02849927849927849,0.17324263038548754
595,595,2018-11-12,0.3636363636363637,10607.799805,10645.5,10464.049805,10482.200195,10482.200195,259700.0,0.2095959595959596,0.08020683020683021,0.05663780663780664,0.19921665635951352
596,596,2018-11-09,0.7142857142857143,10614.700195,10619.549805,10544.849609,10585.200195,10585.200195,296600.0,0.538961038961039,0.37782587782587784,0.2106266749123892,0.20737992166563596
597,597,2018-11-07,0.5,10614.450195,10616.450195,10582.299805,10598.400391,10598.400391,31200.0,0.6071428571428572,0.5259740259740261,0.28205524634096063,0.19207379921665635
598,598,2018-11-06,0.3333333333333333,10552.0,10600.25,10491.450195,10530.0,10530.0,0.0,0.41666666666666663,0.5158730158730158,0.26844980416408987,0.1980261801690373
599,599,2018-11-05,0.42857142857142855,10558.75,10558.799805,10477.0,10524.0,10524.0,301900.0,0.38095238095238093,0.42063492063492064,0.3166872809729953,0.18895588538445682
600,600,2018-11-02,0.5,10462.299805,10606.950195,10457.700195,10553.0,10553.0,421200.0,0.4642857142857143,0.42063492063492064,0.41362605648319933,0.23657493300350443
601,601,2018-11-01,0.0,10441.700195,10441.900391,10341.900391,10380.450195,10380.450195,348500.0,0.25,0.30952380952380953,0.4056895485466914,0.21709441352298492
602,602,2018-10-31,0.25,10209.549805,10396.0,10105.099609,10386.599609,10386.599609,375000.0,0.125,0.25,0.38945578231292516,0.22304679447536588
603,603,2018-10-30,0.05263157894736842,10239.400391,10285.099609,10175.349609,10198.400391,10198.400391,289800.0,0.1513157894736842,0.10087719298245613,0.2949337629788757,0.25278021894563246
604,604,2018-10-29,0.26666666666666666,10078.099609,10275.299805,10020.349609,10250.849609,10250.849609,364400.0,0.15964912280701754,0.18976608187134503,0.2616004296455424,0.27182783799325155
605,605,2018-10-26,0.14285714285714285,10122.349609,10128.849609,10004.549805,10030.0,10030.0,364300.0,0.20476190476190476,0.1540517961570593,0.23438954529180095,0.2514196747279454
606,606,2018-10-25,0.2272727272727273,10135.049805,10166.599609,10079.299805,10124.900391,10124.900391,0.0,0.18506493506493507,0.21226551226551227,0.20563258796341505,0.2611599344682052
607,607,2018-10-24,0.0,10278.150391,10290.650391,10126.700195,10224.75,10224.75,351400.0,0.11363636363636365,0.12337662337662338,0.13420401653484362,0.2739150365090215
608,608,2018-10-23,0.25,10152.599609,10222.099609,10102.349609,10146.799805,10146.799805,302600.0,0.125,0.1590909090909091,0.1699183022491293,0.2878039253979104
609,609,2018-10-22,-0.5,10405.849609,10408.549805,10224.0,10245.25,10245.25,297300.0,-0.125,-0.08333333333333333,0.06277544510627217,0.2261156137095987
610,610,2018-10-19,0.0,10339.700195,10380.099609,10249.599609,10303.549805,10303.549805,357500.0,-0.25,-0.08333333333333333,0.055256648113790975,0.17509520554633337
611,611,2018-10-17,-0.25,10688.700195,10710.150391,10436.450195,10453.049805,10453.049805,284800.0,-0.125,-0.25,-0.018552875695732836,0.1215237769749048
612,612,2018-10-16,0.625,10550.150391,10604.900391,10525.299805,10584.75,10584.75,265200.0,0.1875,0.125,0.05032467532467533,0.14235711030823814
613,613,2018-10-15,0.2857142857142857,10524.200195,10526.299805,10410.150391,10512.5,10512.5,259500.0,0.45535714285714285,0.22023809523809523,0.0586734693877551,0.13215302867558507
614,614,2018-10-12,0.4,10331.549805,10492.450195,10322.150391,10472.5,10472.5,343500.0,0.34285714285714286,0.4369047619047619,0.11581632653061225,0.12501017153272792
615,615,2018-10-11,-0.25,10169.799805,10335.950195,10138.599609,10234.650391,10234.650391,483500.0,0.07500000000000001,0.14523809523809525,0.044387755102040814,0.10715302867558506
616,616,2018-10-10,0.0,10331.849609,10482.349609,10318.25,10460.099609,10460.099609,0.0,-0.125,0.05000000000000001,0.11581632653061225,0.0892958858184422
617,617,2018-10-09,0.3333333333333333,10390.299805,10397.599609,10279.349609,10301.049805,10301.049805,430500.0,0.16666666666666666,0.027777777777777773,0.16343537414965986,0.1093460111317254
618,618,2018-10-08,0.4444444444444444,10310.150391,10398.349609,10198.400391,10348.049805,10348.049805,456200.0,0.38888888888888884,0.25925925925925924,0.26264172335600905,0.12204442383013811
619,619,2018-10-05,-0.14285714285714285,10514.099609,10540.650391,10261.900391,10316.450195,10316.450195,606400.0,0.15079365079365079,0.21164021164021163,0.15294784580498866,0.10163626056483199
620,620,2018-10-04,-0.4444444444444444,10754.700195,10754.700195,10547.25,10599.25,10599.25,425100.0,-0.2936507936507936,-0.047619047619047596,0.048639455782312935,0.053656462585034016
621,621,2018-10-03,0.5,10982.700195,10989.049805,10843.75,10858.25,10858.25,386800.0,0.02777777777777779,-0.02910052910052909,0.06292517006802721,0.08937074829931972
622,622,2018-10-01,0.0,10930.900391,11035.650391,10821.549805,11008.299805,11008.299805,387000.0,0.25,0.018518518518518528,0.09863945578231292,0.07151360544217687
623,623,2018-09-28,-0.5,11008.099609,11034.099609,10850.299805,10930.450195,10930.450195,478100.0,-0.25,0.0,0.027210884353741503,0.07151360544217687
624,624,2018-09-27,0.2,11079.799805,11089.450195,10953.349609,10977.549805,10977.549805,405700.0,-0.15,-0.09999999999999999,0.008163265306122451,0.08579931972789116
625,625,2018-09-26,0.0,11145.549805,11145.549805,10993.049805,11053.799805,11053.799805,340500.0,0.1,-0.09999999999999999,-0.05532879818594104,0.10365646258503403
626,626,2018-09-25,0.14285714285714285,10969.950195,11080.599609,10882.849609,11067.450195,11067.450195,405000.0,0.07142857142857142,0.11428571428571428,-0.014512471655328794,0.06921768707482993
627,627,2018-09-24,-0.25,11164.400391,11170.150391,10943.599609,10967.400391,10967.400391,0.0,-0.053571428571428575,-0.03571428571428572,0.01326530612244898,0.030952380952380953
628,628,2018-09-21,0.25,11271.299805,11346.799805,10866.450195,11143.099609,11143.099609,719000.0,0.0,0.047619047619047616,-0.022448979591836733,0.02023809523809524
629,629,2018-09-19,0.3333333333333333,11326.650391,11332.049805,11210.900391,11234.349609,11234.349609,250600.0,0.29166666666666663,0.11111111111111109,0.025170068027210873,0.06190476190476189
630,630,2018-09-18,-0.14285714285714285,11381.549805,11411.450195,11268.950195,11278.900391,11278.900391,240900.0,0.09523809523809523,0.14682539682539683,0.07619047619047618,0.05170068027210884
631,631,2018-09-17,0.25,11464.950195,11464.950195,11366.900391,11377.75,11377.75,201400.0,0.053571428571428575,0.14682539682539683,0.08333333333333333,0.04574829931972789
632,632,2018-09-14,0.3333333333333333,11443.5,11523.25,11430.549805,11515.200195,11515.200195,276600.0,0.29166666666666663,0.1468253968253968,0.13095238095238093,0.037811791383219946
633,633,2018-09-12,0.2,11340.099609,11380.75,11250.200195,11369.900391,11369.900391,268200.0,0.26666666666666666,0.2611111111111111,0.1391156462585034,0.06230158730158729
634,634,2018-09-11,0.5,11476.849609,11479.400391,11274.0,11287.5,11287.5,0.0,0.35,0.3444444444444444,0.24625850340136052,0.12976190476190474
635,635,2018-09-10,0.0,11570.25,11573.0,11427.299805,11438.099609,11438.099609,286700.0,0.25,0.2333333333333333,0.21054421768707482,0.09404761904761903
636,636,2018-09-07,0.16666666666666666,11558.25,11603.0,11484.400391,11589.099609,11589.099609,295900.0,0.08333333333333333,0.2222222222222222,0.186734693877551,0.10595238095238094
637,637,2018-09-06,0.2857142857142857,11514.150391,11562.25,11436.049805,11536.900391,11536.900391,247900.0,0.22619047619047616,0.15079365079365079,0.24795918367346936,0.16207482993197278
638,638,2018-09-05,0.0,11514.849609,11542.650391,11393.849609,11476.950195,11476.950195,246100.0,0.14285714285714285,0.15079365079365079,0.21224489795918364,0.1477891156462585
639,639,2018-09-04,-0.5,11598.75,11602.549805,11496.849609,11520.299805,11520.299805,254800.0,-0.25,-0.07142857142857144,0.09319727891156461,0.11207482993197278
640,640,2018-09-03,-0.25,11751.799805,11751.799805,11567.400391,11582.349609,11582.349609,234400.0,-0.375,-0.25,0.028911564625850334,0.08401360544217686
641,641,2018-08-31,0.0,11675.849609,11727.650391,11640.099609,11680.5,11680.5,346500.0,-0.125,-0.25,-0.042517006802721094,0.10187074829931972
642,642,2018-08-30,0.5,11694.75,11698.799805,11639.700195,11676.799805,11676.799805,313800.0,0.25,0.08333333333333333,0.028911564625850338,0.11972789115646257
643,643,2018-08-29,0.4,11744.950195,11753.200195,11678.849609,11691.900391,11691.900391,251600.0,0.45,0.3,0.06224489795918368,0.12448979591836735
644,644,2018-08-28,0.5,11731.950195,11760.200195,11710.5,11738.5,11738.5,241900.0,0.45,0.4666666666666666,0.09285714285714285,0.1704081632653061
645,645,2018-08-27,0.5,11605.849609,11700.950195,11595.599609,11691.950195,11691.950195,199500.0,0.5,0.4666666666666666,0.16428571428571428,0.188265306122449
646,646,2018-08-24,-0.2,11566.599609,11604.599609,11532.0,11557.099609,11557.099609,218800.0,0.15,0.26666666666666666,0.20714285714285716,0.1501700680272109
647,647,2018-08-23,-0.16666666666666666,11620.700195,11620.700195,11546.700195,11582.75,11582.75,248500.0,-0.18333333333333335,0.04444444444444443,0.21904761904761902,0.12397959183673468
648,648,2018-08-21,0.25,11576.200195,11581.75,11539.599609,11570.900391,11570.900391,224200.0,0.04166666666666667,-0.03888888888888889,0.25476190476190474,0.10612244897959182
649,649,2018-08-20,0.2222222222222222,11502.099609,11565.299805,11499.650391,11551.75,11551.75,232600.0,0.2361111111111111,0.10185185185185186,0.21507936507936506,0.1219954648526077
650,650,2018-08-17,0.4,11437.150391,11486.450195,11431.799805,11470.75,11470.75,234700.0,0.3111111111111111,0.29074074074074074,0.21507936507936506,0.13866213151927437
651,651,2018-08-16,0.0,11397.150391,11449.849609,11366.25,11385.049805,11385.049805,290600.0,0.2,0.2074074074074074,0.14365079365079364,0.11825396825396825
652,652,2018-08-14,0.2857142857142857,11381.700195,11452.450195,11370.799805,11435.099609,11435.099609,232600.0,0.14285714285714285,0.22857142857142856,0.11303854875283445,0.13866213151927437
653,653,2018-08-13,0.4444444444444444,11369.599609,11406.299805,11340.299805,11355.75,11355.75,246900.0,0.36507936507936506,0.24338624338624337,0.20510204081632652,0.20612244897959184
654,654,2018-08-10,0.0,11474.950195,11478.75,11419.650391,11429.5,11429.5,0.0,0.2222222222222222,0.24338624338624337,0.22891156462585036,0.2239795918367347
655,655,2018-08-09,0.5,11493.25,11495.200195,11454.099609,11470.700195,11470.700195,302200.0,0.25,0.3148148148148148,0.2646258503401361,0.2596938775510204
656,656,2018-08-08,0.3333333333333333,11412.5,11459.950195,11379.299805,11450.0,11450.0,210500.0,0.41666666666666663,0.27777777777777773,0.2804988662131519,0.24778911564625847
657,657,2018-08-07,0.3333333333333333,11423.150391,11428.950195,11359.700195,11389.450195,11389.450195,226400.0,0.3333333333333333,0.38888888888888884,0.2709750566893424,0.24302721088435372
658,658,2018-08-06,0.0,11401.5,11427.650391,11370.599609,11387.099609,11387.099609,203700.0,0.16666666666666666,0.2222222222222222,0.2709750566893424,0.20731292517006802
659,659,2018-08-03,-0.5,11297.799805,11368.0,11294.549805,11360.799805,11360.799805,218300.0,-0.25,-0.05555555555555556,0.15873015873015875,0.1358843537414966
660,660,2018-08-02,-0.25,11328.900391,11328.900391,11234.950195,11244.700195,11244.700195,210000.0,-0.375,-0.25,0.05952380952380952,0.132312925170068
661,661,2018-08-01,0.4,11359.799805,11390.549805,11313.549805,11346.200195,11346.200195,269700.0,0.07500000000000001,-0.11666666666666665,0.11666666666666667,0.17278911564625848
662,662,2018-07-31,0.0,11311.049805,11366.0,11267.75,11356.5,11356.5,256500.0,0.2,0.05000000000000001,0.04523809523809524,0.15493197278911564
663,663,2018-07-30,0.1,11296.650391,11328.099609,11261.450195,11319.549805,11319.549805,278800.0,0.05,0.16666666666666666,0.011904761904761902,0.1462018140589569
664,664,2018-07-27,0.6666666666666666,11232.75,11283.400391,11210.25,11278.349609,11278.349609,314600.0,0.3833333333333333,0.25555555555555554,0.0595238095238095,0.16524943310657594
665,665,2018-07-26,0.5,11132.950195,11185.849609,11125.700195,11167.299805,11167.299805,365400.0,0.5833333333333333,0.4222222222222222,0.13095238095238093,0.20096371882086167
666,666,2018-07-25,0.16666666666666666,11148.400391,11157.150391,11113.25,11132.0,11132.0,205900.0,0.3333333333333333,0.4444444444444444,0.22619047619047622,0.19246031746031747
667,667,2018-07-24,0.125,11109.0,11143.400391,11092.5,11134.299805,11134.299805,205800.0,0.14583333333333331,0.2638888888888889,0.27976190476190477,0.16964285714285715
668,668,2018-07-23,0.2,11019.849609,11093.400391,11010.950195,11084.75,11084.75,229100.0,0.1625,0.1638888888888889,0.2511904761904762,0.1839285714285714
669,669,2018-07-20,0.0,10963.5,11030.25,10946.200195,11010.200195,11010.200195,187300.0,0.1,0.10833333333333334,0.2511904761904762,0.1482142857142857
670,670,2018-07-19,0.3333333333333333,10999.5,11006.5,10935.450195,10957.099609,10957.099609,215400.0,0.16666666666666666,0.17777777777777778,0.2845238095238095,0.14821428571428572
671,671,2018-07-18,0.25,11060.200195,11076.200195,10956.299805,10980.450195,10980.450195,225500.0,0.29166666666666663,0.19444444444444442,0.225,0.14226190476190476
672,672,2018-07-17,0.3333333333333333,10939.650391,11018.5,10925.599609,11008.049805,11008.049805,210600.0,0.29166666666666663,0.3055555555555555,0.20119047619047617,0.16607142857142856
673,673,2018-07-16,0.2222222222222222,11018.950195,11019.5,10926.25,10936.849609,10936.849609,210500.0,0.2777777777777778,0.26851851851851855,0.2091269841269841,0.21765873015873013
674,674,2018-07-13,0.0,11056.900391,11071.349609,10999.75,11018.900391,11018.900391,0.0,0.1111111111111111,0.1851851851851852,0.19126984126984126,0.235515873015873
675,675,2018-07-12,0.16666666666666666,11006.950195,11078.299805,10999.650391,11023.200195,11023.200195,248300.0,0.08333333333333333,0.12962962962962962,0.18650793650793648,0.21884920634920632
676,676,2018-07-11,0.3333333333333333,10956.400391,10976.650391,10923.0,10948.299805,10948.299805,222300.0,0.25,0.16666666666666666,0.23412698412698413,0.24265873015873016
677,677,2018-07-10,1.0,10902.75,10956.900391,10876.650391,10947.25,10947.25,197000.0,0.6666666666666666,0.5,0.3293650793650794,0.30694444444444446
678,678,2018-07-09,0.4545454545454545,10838.299805,10860.349609,10807.150391,10852.900391,10852.900391,183600.0,0.7272727272727273,0.5959595959595959,0.3585858585858586,0.2917929292929293
679,679,2018-07-06,0.0,10744.150391,10816.349609,10735.049805,10772.650391,10772.650391,0.0,0.22727272727272724,0.48484848484848486,0.310966810966811,0.2560786435786436
680,680,2018-07-05,0.0,10786.049805,10786.049805,10726.25,10749.75,10749.75,220500.0,0.0,0.1515151515151515,0.2792207792207792,0.2441738816738817
681,681,2018-07-04,0.6,10715.0,10777.150391,10677.75,10769.900391,10769.900391,173900.0,0.3,0.19999999999999998,0.36493506493506495,0.27810245310245313
682,682,2018-07-03,0.0,10668.599609,10713.299805,10630.25,10699.900391,10699.900391,202100.0,0.3,0.19999999999999998,0.34112554112554117,0.26381673881673884
683,683,2018-07-02,0.125,10732.349609,10736.150391,10604.650391,10657.299805,10657.299805,295400.0,0.0625,0.24166666666666667,0.3113636363636364,0.2727453102453103
684,684,2018-06-29,0.0,10612.849609,10723.049805,10612.349609,10714.299805,10714.299805,242800.0,0.0625,0.041666666666666664,0.1685064935064935,0.24893578643578645
685,685,2018-06-28,0.0,10660.799805,10674.200195,10557.700195,10589.099609,10589.099609,352300.0,0.0,0.041666666666666664,0.10357142857142856,0.2310786435786436
686,686,2018-06-27,0.0,10785.5,10785.5,10652.400391,10671.400391,10671.400391,246000.0,0.0,0.0,0.10357142857142856,0.2072691197691198
687,687,2018-06-26,-0.3333333333333333,10742.700195,10805.25,10732.549805,10769.150391,10769.150391,220000.0,-0.16666666666666666,-0.1111111111111111,0.055952380952380955,0.1675865800865801
688,688,2018-06-25,0.6666666666666666,10822.900391,10831.049805,10753.049805,10762.450195,10762.450195,229600.0,0.16666666666666666,0.1111111111111111,0.06547619047619048,0.2152056277056277
689,689,2018-06-22,0.625,10742.700195,10837.0,10710.450195,10821.849609,10821.849609,229800.0,0.6458333333333333,0.3194444444444444,0.15476190476190474,0.24794372294372294
690,690,2018-06-21,0.0,10808.450195,10809.599609,10725.900391,10741.099609,10741.099609,223600.0,0.3125,0.4305555555555555,0.1369047619047619,0.22413419913419913
691,691,2018-06-20,-0.14285714285714285,10734.650391,10781.799805,10724.049805,10772.049805,10772.049805,193500.0,-0.07142857142857142,0.16071428571428573,0.11649659863945579,0.14250154607297463
692,692,2018-06-19,0.0,10789.450195,10789.450195,10701.200195,10710.450195,10710.450195,224500.0,-0.07142857142857142,-0.047619047619047616,0.11649659863945579,0.11003401360544217
